,0
5882,46
5883,24
5884,6
5885,21
5886,39
5887,28
5888,54
5889,16
5890,26
5891,32
5892,22
5893,7
5894,35
5895,30
5896,13
5897,82
5898,80
5899,28
5900,28
5901,90
5902,1
5903,45
5904,90
5905,56
5906,50
5907,32
5908,90
5909,32
5910,2
5911,30
5912,31
5913,64
5914,35
5915,60
5916,32
5917,42
5918,34
5919,66
5920,20
5921,20
5922,85
5923,62
5924,25
5925,68
5926,3
5927,1
5928,26
5929,65
5930,40
5931,32
5932,26
5933,23
5934,55
5935,3
5936,60
5937,26
5938,2
5939,24
5940,44
5941,65
5942,4
5943,48
5944,27
5945,62
5946,26
5947,30
5948,35
5949,27
5950,36
5951,37
5952,52
5953,29
5954,34
5955,51
5956,38
5957,26
5958,14
5959,58
5960,54
5961,26
5962,35
5963,50
5964,28
5965,36
5966,27
5967,36
5968,34
5969,32
5970,26
5971,26
5972,52
5973,42
5974,46
5975,41
5976,64
5977,28
5978,1
5979,90
5980,35
5981,75
5982,38
5983,22
5984,28
5985,18
5986,22
5987,54
5988,39
5989,15
5990,20
5991,80
5992,25
5993,38
5994,57
5995,25
5996,35
5997,26
5998,35
5999,29
6000,45
6001,51
6002,24
6003,3
6004,16
6005,35
6006,74
6007,86
6008,35
6009,37
6010,8
6011,43
6012,38
6013,30
6014,55
6015,54
6016,26
6017,65
6018,35
6019,38
6020,29
6021,50
6022,56
6023,38
6024,37
6025,30
6026,25
6027,55
6028,22
6029,45
6030,20
6031,34
6032,51
6033,5
6034,60
6035,40
6036,27
6037,22
6038,24
6039,26
6040,26
6041,41
6042,10
6043,34
6044,35
6045,38
6046,3
6047,1
6048,54
6049,59
6050,1
6051,2
6052,36
6053,32
6054,80
6055,61
6056,1
6057,48
6058,2
6059,2
6060,22
6061,35
6062,32
6063,41
6064,24
6065,28
6066,25
6067,21
6068,30
6069,1
6070,30
6071,70
6072,28
6073,32
6074,70
6075,28
6076,30
6077,30
6078,40
6079,41
6080,29
6081,31
6082,1
6083,31
6084,33
6085,4
6086,30
6087,8
6088,1
6089,26
6090,38
6091,37
6092,18
6093,24
6094,54
6095,48
6096,12
6097,25
6098,1
6099,31
6100,28
6101,22
6102,31
6103,34
6104,1
6105,6
6106,27
6107,41
6108,39
6109,24
6110,18
6111,2
6112,24
6113,26
6114,42
6115,31
6116,20
6117,28
6118,44
6119,58
6120,5
6121,34
6122,26
6123,1
6124,26
6125,28
6126,2
6127,25
6128,32
6129,26
6130,27
6131,28
6132,35
6133,1
6134,31
6135,44
6136,35
6137,38
6138,3
6139,2
6140,27
6141,10
6142,1
6143,35
6144,25
6145,55
6146,35
6147,7
6148,40
6149,47
6150,30
6151,52
6152,27
6153,12
6154,37
6155,35
6156,1
6157,24
6158,22
6159,34
6160,58
6161,26
6162,26
6163,71
6164,21
6165,73
6166,26
6167,51
6168,26
6169,28
6170,37
6171,33
6172,29
6173,10
6174,30
6175,19
6176,24
6177,35
6178,35
6179,30
6180,43
6181,54
6182,16
6183,53
6184,29
6185,5
6186,15
6187,54
6188,8
6189,10
6190,2
6191,44
6192,26
6193,40
6194,26
6195,5
6196,3
6197,23
6198,26
6199,28
6200,1
6201,44
6202,16
6203,16
6204,15
6205,63
6206,38
6207,15
6208,50
6209,26
6210,1
6211,1
6212,45
6213,29
6214,68
6215,2
6216,1
6217,5
6218,35
6219,7
6220,10
6221,46
6222,31
6223,27
6224,48
6225,36
6226,8
6227,27
6228,28
6229,5
6230,4
6231,52
6232,30
6233,18
6234,45
6235,7
6236,21
6237,35
6238,30
6239,45
6240,56
6241,24
6242,18
6243,90
6244,26
6245,32
6246,46
6247,26
6248,30
6249,8
6250,27
6251,1
6252,26
6253,3
6254,28
6255,26
6256,25
6257,47
6258,45
6259,31
6260,38
6261,25
6262,42
6263,3
6264,22
6265,1
6266,90
6267,45
6268,26
6269,20
6270,24
6271,41
6272,37
6273,26
6274,28
6275,65
6276,26
6277,85
6278,27
6279,27
6280,13
6281,55
6282,68
6283,2
6284,64
6285,5
6286,36
6287,25
6288,4
6289,22
6290,80
6291,24
6292,50
6293,58
6294,49
6295,8
6296,32
6297,35
6298,35
6299,50
6300,25
6301,30
6302,36
6303,26
6304,16
6305,29
6306,38
6307,3
6308,37
6309,31
6310,32
6311,17
6312,30
6313,41
6314,29
6315,23
6316,27
6317,38
6318,89
6319,22
6320,32
6321,28
6322,68
6323,58
6324,80
6325,31
6326,30
6327,30
6328,1
6329,27
6330,32
6331,26
6332,16
6333,27
6334,40
6335,54
6336,42
6337,21
6338,30
6339,62
6340,25
6341,55
6342,25
6343,60
6344,28
6345,51
6346,8
6347,38
6348,20
6349,46
6350,47
6351,38
6352,78
6353,26
6354,42
6355,24
6356,22
6357,53
6358,1
6359,32
6360,28
6361,4
6362,36
6363,10
6364,1
6365,26
6366,27
6367,18
6368,26
6369,1
6370,18
6371,54
6372,60
6373,4
6374,32
6375,21
6376,44
6377,42
6378,1
6379,38
6380,1
6381,46
6382,2
6383,25
6384,56
6385,26
6386,8
6387,24
6388,19
6389,26
6390,70
6391,52
6392,22
6393,58
6394,32
6395,6
6396,35
6397,30
6398,58
6399,26
6400,35
6401,26
6402,45
6403,32
6404,58
6405,26
6406,29
6407,45
6408,54
6409,36
6410,28
6411,8
6412,30
6413,45
6414,35
6415,26
6416,27
6417,34
6418,15
6419,23
6420,22
6421,45
6422,92
6423,45
6424,2
6425,3
6426,20
6427,2
6428,31
6429,45
6430,18
6431,17
6432,25
6433,28
6434,86
6435,26
6436,11
6437,57
6438,31
6439,4
6440,22
6441,20
6442,60
6443,31
6444,27
6445,29
6446,26
6447,27
6448,47
6449,45
6450,27
6451,35
6452,21
6453,46
6454,36
6455,3
6456,85
6457,9
6458,28
6459,35
6460,30
6461,16
6462,28
6463,21
6464,31
6465,32
6466,56
6467,26
6468,29
6469,1
6470,26
6471,1
6472,27
6473,39
6474,24
6475,28
6476,60
6477,34
6478,37
6479,1
6480,29
6481,63
6482,67
6483,57
6484,85
6485,36
6486,54
6487,29
6488,46
6489,21
6490,26
6491,66
6492,35
6493,39
6494,24
6495,18
6496,38
6497,24
6498,41
6499,26
6500,26
6501,56
6502,57
6503,12
6504,32
6505,26
6506,28
6507,2
6508,34
6509,7
6510,36
6511,60
6512,25
6513,26
6514,57
6515,5
6516,30
6517,26
6518,2
6519,25
6520,8
6521,60
6522,22
6523,65
6524,26
6525,35
6526,26
6527,40
6528,89
6529,26
6530,25
6531,27
6532,15
6533,26
6534,30
6535,20
6536,35
6537,25
6538,8
6539,60
6540,26
6541,19
6542,68
6543,26
6544,29
6545,1
6546,29
6547,15
6548,29
6549,55
6550,14
6551,14
6552,61
6553,31
6554,50
6555,4
6556,42
6557,32
6558,28
6559,65
6560,30
6561,45
6562,38
6563,2
6564,1
6565,22
6566,26
6567,16
6568,85
6569,45
6570,26
6571,42
6572,1
6573,26
6574,26
6575,30
6576,58
6577,31
6578,34
6579,26
6580,26
6581,45
6582,40
6583,17
6584,61
6585,51
6586,28
6587,27
6588,38
6589,43
6590,26
6591,35
6592,52
6593,42
6594,24
6595,30
6596,26
6597,32
6598,4
6599,25
6600,21
6601,12
6602,1
6603,68
6604,28
6605,12
6606,1
6607,28
6608,85
6609,7
6610,4
6611,44
6612,37
6613,45
6614,35
6615,32
6616,28
6617,31
6618,31
6619,68
6620,30
6621,17
6622,59
6623,72
6624,63
6625,26
6626,35
6627,40
6628,40
6629,36
6630,28
6631,28
6632,29
6633,30
6634,58
6635,60
6636,61
6637,1
6638,59
6639,15
6640,33
6641,20
6642,10
6643,30
6644,80
6645,1
6646,24
6647,32
6648,65
6649,27
6650,26
6651,6
6652,77
6653,25
6654,2
6655,34
6656,21
6657,48
6658,29
6659,19
6660,18
6661,26
6662,9
6663,8
6664,32
6665,32
6666,31
6667,27
6668,25
6669,44
6670,8
6671,22
6672,14
6673,38
6674,31
6675,31
6676,76
6677,60
6678,26
6679,21
6680,35
6681,1
6682,25
6683,24
6684,6
6685,62
6686,6
6687,24
6688,27
6689,23
6690,40
6691,29
6692,15
6693,29
6694,53
6695,13
6696,11
6697,1
6698,27
6699,30
6700,54
6701,46
6702,3
6703,20
6704,88
6705,29
6706,55
6707,36
6708,47
6709,4
6710,32
6711,39
6712,80
6713,45
6714,25
6715,35
6716,30
6717,40
6718,25
6719,28
6720,1
6721,26
6722,24
6723,30
6724,32
6725,12
6726,10
6727,46
6728,28
6729,23
6730,27
6731,25
6732,55
6733,1
6734,26
6735,34
6736,39
6737,30
6738,19
6739,25
6740,26
6741,32
6742,24
6743,54
6744,31
6745,55
6746,58
6747,43
6748,40
6749,24
6750,36
6751,77
6752,35
6753,56
6754,30
6755,47
6756,26
6757,39
6758,1
6759,16
6760,8
6761,25
6762,26
6763,30
6764,3
6765,22
6766,31
6767,53
6768,22
6769,21
6770,23
6771,29
6772,5
6773,14
6774,7
6775,26
6776,36
6777,8
6778,18
6779,43
6780,50
6781,18
6782,32
6783,24
6784,17
6785,50
6786,23
6787,35
6788,9
6789,28
6790,35
6791,49
6792,32
6793,12
6794,22
6795,27
6796,62
6797,18
6798,35
6799,15
6800,14
6801,26
6802,26
6803,32
6804,18
6805,2
6806,45
6807,21
6808,26
6809,8
6810,80
6811,36
6812,28
6813,36
6814,16
6815,3
6816,53
6817,71
6818,26
6819,30
6820,39
6821,30
6822,30
6823,3
6824,32
6825,2
6826,38
6827,35
6828,36
6829,63
6830,70
6831,42
6832,31
6833,8
6834,34
6835,10
6836,11
6837,26
6838,47
6839,2
6840,26
6841,52
6842,26
6843,41
6844,32
6845,20
6846,68
6847,60
6848,26
6849,37
6850,45
6851,54
6852,54
6853,66
6854,28
6855,2
6856,38
6857,28
6858,8
6859,26
6860,58
6861,26
6862,75
6863,37
6864,15
6865,16
6866,32
6867,43
6868,32
6869,40
6870,50
6871,27
6872,27
6873,26
6874,36
6875,27
6876,34
6877,25
6878,56
6879,8
6880,57
6881,62
6882,76
6883,35
6884,49
6885,53
6886,26
6887,55
6888,26
6889,65
6890,27
6891,26
6892,23
6893,25
6894,44
6895,8
6896,45
6897,21
6898,2
6899,50
6900,85
6901,45
6902,37
6903,41
6904,25
6905,45
6906,14
6907,25
6908,24
6909,100
6910,23
6911,77
6912,36
6913,54
6914,83
6915,24
6916,85
6917,18
6918,21
6919,26
6920,53
6921,44
6922,5
6923,37
6924,26
6925,41
6926,5
6927,43
6928,26
6929,60
6930,27
6931,62
6932,26
6933,26
6934,33
6935,28
6936,7
6937,33
6938,39
6939,40
6940,4
6941,14
6942,28
6943,20
6944,26
6945,25
6946,24
6947,36
6948,28
6949,32
6950,34
6951,35
6952,54
6953,31
6954,9
6955,25
6956,85
6957,50
6958,21
6959,26
6960,72
6961,55
6962,24
6963,29
6964,59
6965,32
6966,27
6967,20
6968,26
6969,1
6970,36
6971,36
6972,26
6973,23
6974,26
6975,5
6976,63
6977,50
6978,25
6979,32
6980,51
6981,48
6982,8
6983,45
6984,1
6985,55
6986,38
6987,50
6988,29
6989,53
6990,86
6991,45
6992,1
6993,20
6994,29
6995,26
6996,73
6997,36
6998,29
6999,31
7000,26
7001,26
7002,49
7003,55
7004,36
7005,1
7006,62
7007,31
7008,21
7009,31
7010,21
7011,60
7012,61
7013,68
7014,26
7015,53
7016,25
7017,24
7018,46
7019,13
7020,26
7021,1
7022,35
7023,24
7024,26
7025,28
7026,50
7027,25
7028,45
7029,9
7030,36
7031,31
7032,20
7033,49
7034,10
7035,76
7036,26
7037,22
7038,7
7039,49
7040,26
7041,2
7042,30
7043,18
7044,26
7045,28
7046,1
7047,4
7048,45
7049,1
7050,65
7051,25
7052,16
7053,63
7054,26
7055,96
7056,87
7057,8
7058,26
7059,46
7060,65
7061,54
7062,26
7063,30
7064,40
7065,1
7066,60
7067,21
7068,27
7069,5
7070,24
7071,40
7072,14
7073,36
7074,60
7075,40
7076,12
7077,16
7078,42
7079,25
7080,50
7081,73
7082,32
7083,16
7084,24
7085,29
7086,24
7087,9
7088,26
7089,14
7090,42
7091,40
7092,45
7093,85
7094,35
7095,51
7096,30
7097,51
7098,26
7099,51
7100,25
7101,60
7102,40
7103,26
7104,26
7105,1
7106,25
7107,39
7108,61
7109,42
7110,31
7111,26
7112,1
7113,9
7114,3
7115,2
7116,26
7117,50
7118,26
7119,25
7120,43
7121,50
7122,24
7123,16
7124,23
7125,42
7126,95
7127,42
7128,11
7129,35
7130,55
7131,8
7132,19
7133,58
7134,65
7135,49
7136,8
7137,53
7138,16
7139,54
7140,26
7141,28
7142,64
7143,26
7144,51
7145,8
7146,17
7147,45
7148,8
7149,12
7150,45
7151,4
7152,25
7153,50
7154,1
7155,38
7156,39
7157,1
7158,26
7159,28
7160,24
7161,25
7162,52
7163,38
7164,64
7165,28
7166,4
7167,28
7168,56
7169,49
7170,35
7171,26
7172,21
7173,50
7174,56
7175,26
7176,29
7177,31
7178,26
7179,54
7180,16
7181,14
7182,35
7183,1
7184,25
7185,27
7186,21
7187,2
7188,65
7189,16
7190,33
7191,73
7192,37
7193,37
7194,42
7195,73
7196,52
7197,54
7198,39
7199,32
7200,1
7201,48
7202,41
7203,21
7204,55
7205,35
7206,40
7207,9
7208,26
7209,60
7210,35
7211,27
7212,18
7213,37
7214,58
7215,20
7216,42
7217,8
7218,25
7219,40
7220,24
7221,48
7222,2
7223,54
7224,25
7225,21
7226,1
7227,68
7228,26
7229,54
7230,26
7231,24
7232,42
7233,35
7234,35
7235,12
7236,26
7237,45
7238,30
7239,29
7240,61
7241,48
7242,23
7243,39
7244,21
7245,67
7246,22
7247,70
7248,26
7249,15
7250,13
7251,5
7252,55
7253,22
7254,26
7255,29
7256,60
7257,26
7258,24
7259,35
7260,1
7261,58
7262,42
7263,62
7264,40
7265,1
7266,12
7267,21
7268,21
7269,18
7270,1
7271,30
7272,26
7273,15
7274,26
7275,25
7276,45
7277,28
7278,37
7279,101
7280,1
7281,44
7282,4
7283,42
7284,28
7285,31
7286,42
7287,40
7288,34
7289,28
7290,23
7291,38
7292,36
7293,22
7294,1
7295,7
7296,27
7297,26
7298,2
7299,31
7300,26
7301,34
7302,50
7303,3
7304,19
7305,22
7306,1
7307,2
7308,34
7309,58
7310,12
7311,1
7312,41
7313,3
7314,30
7315,29
7316,63
7317,24
7318,25
7319,60
7320,44
7321,28
7322,30
7323,1
7324,30
7325,24
7326,23
7327,51
7328,19
7329,7
7330,22
7331,46
7332,1
7333,81
7334,3
7335,40
7336,45
7337,25
7338,23
7339,36
7340,24
7341,24
7342,70
7343,34
7344,1
7345,60
7346,36
7347,27
7348,80
7349,26
7350,10
7351,42
7352,1
7353,61
7354,12
7355,75
7356,27
7357,35
7358,54
7359,24
7360,32
7361,22
7362,26
7363,28
7364,23
7365,5
7366,68
7367,26
7368,36
7369,27
7370,31
7371,3
7372,21
7373,61
7374,23
7375,26
7376,54
7377,22
7378,28
7379,21
7380,8
7381,28
7382,9
7383,20
7384,2
7385,20
7386,28
7387,35
7388,50
7389,73
7390,2
7391,66
7392,56
7393,60
7394,54
7395,44
7396,22
7397,2
7398,32
7399,25
7400,31
7401,21
7402,20
7403,29
7404,62
7405,26
7406,45
7407,40
7408,68
7409,10
7410,9
7411,24
7412,28
7413,1
7414,26
7415,56
7416,28
7417,50
7418,27
7419,55
7420,38
7421,1
7422,37
7423,20
7424,3
7425,33
7426,32
7427,17
7428,65
7429,35
7430,22
7431,40
7432,21
7433,45
7434,50
7435,20
7436,53
7437,28
7438,28
7439,2
7440,4
7441,17
7442,85
7443,33
7444,18
7445,34
7446,52
7447,18
7448,76
7449,6
7450,54
7451,28
7452,22
7453,56
7454,23
7455,16
7456,2
7457,38
7458,2
7459,36
7460,35
7461,29
7462,28
7463,39
7464,41
7465,2
7466,49
7467,26
7468,22
7469,48
7470,35
7471,22
7472,40
7473,24
7474,3
7475,43
7476,3
7477,45
7478,47
7479,57
7480,40
7481,38
7482,38
7483,26
7484,36
7485,59
7486,45
7487,22
7488,26
7489,28
7490,24
7491,25
7492,26
7493,22
7494,29
7495,47
7496,21
7497,8
7498,20
7499,5
7500,3
7501,85
7502,28
7503,53
7504,52
7505,29
7506,36
7507,10
7508,34
7509,28
7510,67
7511,3
7512,39
7513,25
7514,32
7515,61
7516,32
7517,26
7518,85
7519,38
7520,32
7521,7
7522,3
7523,26
7524,31
7525,39
7526,22
7527,10
7528,53
7529,44
7530,53
7531,26
7532,24
7533,38
7534,5
7535,32
7536,35
7537,52
7538,26
7539,2
7540,18
7541,1
7542,22
7543,39
7544,45
7545,40
7546,40
7547,38
7548,24
7549,4
7550,65
7551,35
7552,28
7553,79
7554,30
7555,1
7556,32
7557,75
7558,1
7559,28
7560,26
7561,31
7562,35
7563,42
7564,25
7565,2
7566,1
7567,30
7568,50
7569,6
7570,27
7571,40
7572,36
7573,36
7574,1
7575,40
7576,71
7577,26
7578,14
7579,26
7580,44
7581,78
7582,26
7583,2
7584,1
7585,81
7586,1
7587,30
7588,75
7589,50
7590,26
7591,40
7592,20
7593,55
7594,26
7595,28
7596,62
7597,22
7598,23
7599,30
7600,25
7601,26
7602,59
7603,27
7604,25
7605,27
7606,21
7607,18
7608,25
7609,55
7610,38
7611,32
7612,34
7613,37
7614,42
7615,28
7616,22
7617,38
7618,53
7619,31
7620,70
7621,26
7622,10
7623,24
7624,28
7625,11
7626,1
7627,58
7628,35
7629,27
7630,39
7631,57
7632,75
7633,36
7634,1
7635,6
7636,50
7637,28
7638,26
7639,26
7640,21
7641,38
7642,23
7643,16
7644,77
7645,26
7646,26
7647,51
7648,45
7649,35
7650,29
7651,45
7652,35
7653,51
7654,35
7655,50
7656,35
7657,1
7658,29
7659,34
7660,22
7661,24
7662,34
7663,31
7664,13
7665,75
7666,1
7667,22
7668,55
7669,30
7670,48
7671,16
7672,30
7673,9
7674,1
7675,68
7676,11
7677,23
7678,61
7679,32
7680,24
7681,26
7682,30
7683,25
7684,58
7685,1
7686,53
7687,61
7688,32
7689,17
7690,14
7691,42
7692,40
7693,23
7694,63
7695,36
7696,32
7697,63
7698,24
7699,19
7700,26
7701,5
7702,24
7703,31
7704,24
7705,26
7706,50
7707,39
7708,26
7709,27
7710,64
7711,54
7712,24
7713,58
7714,52
7715,30
7716,21
7717,41
7718,56
7719,45
7720,7
7721,55
7722,30
7723,58
7724,32
7725,38
7726,42
7727,32
7728,30
7729,5
7730,27
7731,40
7732,34
7733,35
7734,36
7735,26
7736,29
7737,32
7738,32
7739,54
7740,31
7741,26
7742,26
7743,42
7744,53
7745,30
7746,4
7747,24
7748,5
7749,60
7750,54
7751,24
7752,16
7753,27
7754,6
7755,5
7756,28
7757,54
7758,19
7759,48
7760,24
7761,65
7762,37
7763,35
7764,85
7765,30
7766,60
7767,78
7768,21
7769,38
7770,35
7771,26
7772,17
7773,35
7774,27
7775,1
7776,4
7777,54
7778,34
7779,40
7780,26
7781,39
7782,60
7783,30
7784,28
7785,56
7786,4
7787,40
7788,1
7789,15
7790,27
7791,3
7792,25
7793,32
7794,21
7795,29
7796,17
7797,58
7798,24
7799,18
7800,35
7801,24
7802,66
7803,67
7804,60
7805,15
7806,7
7807,21
7808,30
7809,27
7810,35
7811,24
7812,35
7813,75
7814,2
7815,21
7816,1
7817,1
7818,28
7819,34
7820,50
7821,28
7822,8
7823,43
7824,28
7825,40
7826,2
7827,51
7828,18
7829,60
7830,52
7831,61
7832,40
7833,28
7834,27
7835,50
7836,43
7837,1
7838,18
7839,25
7840,52
7841,6
7842,26
7843,1
7844,36
7845,1
7846,72
7847,7
7848,32
7849,2
7850,30
7851,39
7852,61
7853,28
7854,80
7855,35
7856,40
7857,46
7858,23
7859,26
7860,42
7861,38
7862,26
7863,36
7864,27
7865,52
7866,45
7867,32
7868,10
7869,54
7870,22
7871,26
7872,68
7873,1
7874,65
7875,25
7876,1
7877,7
7878,27
7879,26
7880,26
7881,63
7882,26
7883,89
7884,28
7885,26
7886,53
7887,2
7888,72
7889,1
7890,26
7891,10
7892,26
7893,40
7894,23
7895,27
7896,29
7897,35
7898,35
7899,28
7900,61
7901,30
7902,67
7903,30
7904,38
7905,29
7906,28
7907,67
7908,25
7909,2
7910,75
7911,67
7912,17
7913,28
7914,40
7915,56
7916,23
7917,24
7918,37
7919,95
7920,26
7921,29
7922,23
7923,59
7924,34
7925,26
7926,73
7927,24
7928,42
7929,30
7930,22
7931,56
7932,3
7933,29
7934,1
7935,45
7936,30
7937,35
7938,25
7939,28
7940,34
7941,35
7942,1
7943,28
7944,47
7945,32
7946,24
7947,49
7948,36
7949,57
7950,68
7951,24
7952,1
7953,41
7954,24
7955,54
7956,2
7957,116
7958,18
7959,26
7960,42
7961,29
7962,8
7963,27
7964,27
7965,22
7966,31
7967,33
7968,35
7969,22
7970,26
7971,55
7972,28
7973,59
7974,26
7975,21
7976,27
7977,31
7978,36
7979,50
7980,29
7981,53
7982,21
7983,45
7984,26
7985,31
7986,2
7987,66
7988,25
7989,1
7990,26
7991,52
7992,36
7993,9
7994,52
7995,8
7996,38
7997,36
7998,62
7999,37
8000,26
8001,25
8002,29
8003,6
8004,52
8005,50
8006,58
8007,40
8008,54
8009,56
8010,8
8011,30
8012,1
8013,66
8014,73
8015,26
8016,40
8017,26
8018,26
8019,26
8020,2
8021,65
8022,27
8023,84
8024,34
8025,28
8026,67
8027,18
8028,1
8029,37
8030,36
8031,57
8032,86
8033,29
8034,28
8035,37
8036,37
8037,31
8038,53
8039,41
8040,80
8041,35
8042,55
8043,28
8044,1
8045,23
8046,23
8047,39
8048,31
8049,28
8050,26
8051,35
8052,61
8053,35
8054,4
8055,7
8056,1
8057,23
8058,4
8059,26
8060,26
8061,30
8062,68
8063,32
8064,85
8065,53
8066,40
8067,61
8068,50
8069,40
8070,35
8071,58
8072,30
8073,63
8074,38
8075,27
8076,63
8077,22
8078,40
8079,27
8080,36
8081,28
8082,27
8083,26
8084,60
8085,36
8086,78
8087,65
8088,49
8089,10
8090,57
8091,1
8092,31
8093,7
8094,35
8095,2
8096,4
8097,50
8098,27
8099,1
8100,24
8101,26
8102,61
8103,37
8104,35
8105,22
8106,47
8107,50
8108,34
8109,55
8110,85
8111,26
8112,39
8113,25
8114,24
8115,35
8116,26
8117,31
8118,24
8119,23
8120,18
8121,34
8122,44
8123,59
8124,75
8125,40
8126,85
8127,46
8128,53
8129,26
8130,27
8131,44
8132,5
8133,32
8134,2
8135,50
8136,16
8137,24
8138,25
8139,20
8140,59
8141,70
8142,30
8143,28
8144,36
8145,32
8146,28
8147,80
8148,58
8149,1
8150,35
8151,28
8152,44
8153,25
8154,32
8155,37
8156,24
8157,14
8158,32
8159,21
8160,52
8161,42
8162,60
8163,24
8164,49
8165,49
8166,56
8167,23
8168,65
8169,28
8170,2
8171,42
8172,27
8173,27
8174,22
8175,45
8176,54
8177,32
8178,41
8179,19
8180,30
8181,2
8182,55
8183,40
8184,31
8185,30
8186,26
8187,85
8188,26
8189,27
8190,25
8191,31
8192,50
8193,80
8194,42
8195,35
8196,18
8197,45
8198,25
8199,29
8200,2
8201,65
8202,31
8203,35
8204,28
8205,16
8206,28
8207,32
8208,25
8209,8
8210,32
8211,79
8212,9
8213,34
8214,39
8215,2
8216,88
8217,30
8218,5
8219,28
8220,53
8221,27
8222,30
8223,27
8224,18
8225,1
8226,14
8227,28
8228,50
8229,5
8230,24
8231,30
8232,35
8233,26
8234,6
8235,23
8236,68
8237,55
8238,35
8239,24
8240,29
8241,9
8242,35
8243,24
8244,27
8245,44
8246,38
8247,55
8248,37
8249,47
8250,42
8251,28
8252,40
8253,65
8254,34
8255,36
8256,32
8257,65
8258,76
8259,26
8260,53
8261,35
8262,28
8263,57
8264,6
8265,25
8266,45
8267,46
8268,16
8269,30
8270,1
8271,31
8272,29
8273,28
8274,31
8275,22
8276,8
8277,45
8278,26
8279,74
8280,43
8281,1
8282,10
8283,2
8284,29
8285,42
8286,32
8287,25
8288,38
8289,36
8290,27
8291,28
8292,28
8293,26
8294,42
8295,69
8296,9
8297,22
8298,25
8299,85
8300,73
8301,65
8302,6
8303,45
8304,2
8305,30
8306,10
8307,35
8308,60
8309,59
8310,25
8311,49
8312,8
8313,24
8314,68
8315,36
8316,25
8317,28
8318,25
8319,36
8320,38
8321,72
8322,47
8323,38
8324,24
8325,38
8326,28
8327,26
8328,17
8329,31
8330,56
8331,38
8332,70
8333,23
8334,35
8335,47
8336,18
8337,25
8338,24
8339,32
8340,1
8341,72
8342,32
8343,2
8344,22
8345,22
8346,26
8347,56
8348,46
8349,23
8350,32
8351,21
8352,36
8353,28
8354,6
8355,18
8356,52
8357,1
8358,25
8359,26
8360,26
8361,11
8362,67
8363,55
8364,27
8365,2
8366,26
8367,26
8368,25
8369,39
8370,61
8371,21
8372,29
8373,36
8374,26
8375,58
8376,17
8377,25
8378,29
8379,8
8380,26
8381,25
8382,36
8383,34
8384,30
8385,55
8386,28
8387,1
8388,35
8389,21
8390,37
8391,22
8392,24
8393,12
8394,6
8395,33
8396,18
8397,16
8398,26
8399,32
8400,27
8401,40
8402,26
8403,26
8404,2
8405,18
8406,40
8407,36
8408,27
8409,50
8410,36
8411,28
8412,20
8413,40
8414,18
8415,82
8416,62
8417,63
8418,26
8419,1
8420,54
8421,26
8422,26
8423,33
8424,32
8425,30
8426,5
8427,1
8428,22
8429,17
8430,26
8431,22
8432,24
8433,4
8434,34
8435,1
8436,36
8437,62
8438,32
8439,34
8440,2
8441,1
8442,1
8443,36
8444,26
8445,17
8446,27
8447,26
8448,39
8449,2
8450,31
8451,26
8452,26
8453,26
8454,37
8455,26
8456,26
8457,8
8458,25
8459,4
8460,25
8461,23
8462,18
8463,22
8464,8
8465,1
8466,25
8467,53
8468,37
8469,36
8470,17
8471,25
8472,3
8473,24
8474,35
8475,26
8476,96
8477,28
8478,35
8479,34
8480,33
8481,68
8482,20
8483,26
8484,28
8485,55
8486,25
8487,18
8488,25
8489,45
8490,2
8491,36
8492,35
8493,25
8494,38
8495,8
8496,34
8497,25
8498,31
8499,42
8500,25
8501,23
8502,3
8503,35
8504,42
8505,1
8506,43
8507,23
8508,10
8509,23
8510,37
8511,26
8512,16
8513,54
8514,30
8515,84
8516,74
8517,26
8518,25
8519,28
8520,35
8521,32
8522,1
8523,22
8524,62
8525,18
8526,33
8527,48
8528,37
8529,26
8530,28
8531,30
8532,1
8533,56
8534,26
8535,49
8536,85
8537,29
8538,37
8539,88
8540,30
8541,47
8542,43
8543,26
8544,62
8545,32
8546,30
8547,20
8548,50
8549,80
8550,22
8551,45
8552,2
8553,56
8554,28
8555,45
8556,67
8557,42
8558,37
8559,49
8560,30
8561,30
8562,25
8563,92
8564,28
8565,6
8566,21
8567,16
8568,18
8569,62
8570,40
8571,75
8572,1
8573,25
8574,36
8575,56
8576,80
8577,43
8578,5
8579,32
8580,5
8581,16
8582,60
8583,20
8584,12
8585,63
8586,31
8587,21
8588,24
8589,70
8590,24
8591,29
8592,28
8593,22
8594,25
8595,27
8596,7
8597,47
8598,28
8599,61
8600,3
8601,25
8602,72
8603,31
8604,28
8605,1
8606,29
8607,32
8608,35
8609,29
8610,26
8611,35
8612,38
8613,26
8614,50
8615,24
8616,29
8617,25
8618,2
8619,60
8620,17
8621,22
8622,55
8623,26
8624,61
8625,24
8626,2
8627,53
8628,35
8629,25
8630,46
8631,22
8632,35
8633,22
8634,40
8635,16
8636,64
8637,85
8638,40
8639,52
8640,26
8641,67
8642,25
8643,25
8644,25
8645,2
8646,54
8647,69
8648,40
8649,8
8650,31
8651,39
8652,29
8653,8
8654,47
8655,56
8656,34
8657,21
8658,50
8659,36
8660,1
8661,26
8662,40
8663,26
8664,42
8665,42
8666,29
8667,63
8668,61
8669,40
8670,54
8671,37
8672,23
8673,28
8674,26
8675,25
8676,28
8677,2
8678,51
8679,32
8680,43
