,0
5307,1992
5308,1988
5309,1980
5310,1964
5311,1983
5312,1993
5313,1972
5314,1935
5315,1953
5316,1987
5317,1988
5318,1942
5319,1978
5320,1963
5321,1969
5322,1972
5323,1982
5324,1982
5325,1964
5326,1956
5327,1989
5328,1974
5329,1907
5330,1990
5331,1918
5332,1986
5333,1973
5334,1942
5335,1945
5336,1981
5337,1869
5338,1980
5339,1981
5340,1967
5341,1950
5342,1966
5343,1914
5344,1909
5345,1916
5346,1917
5347,1912
5348,1984
5349,1907
5350,1988
5351,1990
5352,1924
5353,1985
5354,1981
5355,1993
5356,1987
5357,1936
5358,1990
5359,1920
5360,1914
5361,1989
5362,1958
5363,1987
5364,1921
5365,1986
5366,1944
5367,1989
5368,1989
5369,1989
5370,1990
5371,1987
5372,1903
5373,1989
5374,1982
5375,1927
5376,1923
5377,1934
5378,1910
5379,1981
5380,1991
5381,1979
5382,1988
5383,1936
5384,1968
5385,1922
5386,1972
5387,1953
5388,1985
5389,1986
5390,1974
5391,1934
5392,1984
5393,1986
5394,1986
5395,1878
5396,1976
5397,1990
5398,1989
5399,1986
5400,1974
5401,1980
5402,1965
5403,1988
5404,1897
5405,1991
5406,1962
5407,1990
5408,1963
5409,1991
5410,1961
5411,1963
5412,1933
5413,1954
5414,1966
5415,1964
5416,1962
5417,1956
5418,1964
5419,1969
5420,1932
5421,1989
5422,1959
5423,1985
5424,1941
5425,1964
5426,1928
5427,1987
5428,1966
5429,1952
5430,1970
5431,1962
5432,1991
5433,1978
5434,1972
5435,1937
5436,1900
5437,1975
5438,1993
5439,1985
5440,1945
5441,1941
5442,1953
5443,1985
5444,1961
5445,1963
5446,1953
5447,1920
5448,1947
5449,1941
5450,1983
5451,1976
5452,1985
5453,1979
5454,1894
5455,1957
5456,1937
5457,1981
5458,1938
5459,1979
5460,1954
5461,1978
5462,1928
5463,1987
5464,1982
5465,1992
5466,1971
5467,1988
5468,1963
5469,1957
5470,1985
5471,1963
5472,1969
5473,1986
5474,1931
5475,1977
5476,1989
5477,1967
5478,1959
5479,1982
5480,1959
5481,1987
5482,1978
5483,1927
5484,1917
5485,1952
5486,1979
5487,1902
5488,1972
5489,1934
5490,1951
5491,1935
5492,1968
5493,1971
5494,1971
5495,1967
5496,1985
5497,1964
5498,1981
5499,1999
5500,1986
5501,1979
5502,1968
5503,1913
5504,1958
5505,1972
5506,1992
5507,1901
5508,1986
5509,1927
5510,1985
5511,1985
5512,1993
5513,1991
5514,1984
5515,1952
5516,1987
5517,1964
5518,1988
5519,1939
5520,1956
5521,1937
5522,1937
5523,1990
5524,1990
5525,1966
5526,1936
5527,1937
5528,1989
5529,1971
5530,1967
5531,1940
5532,1994
5533,1971
5534,1995
5535,1973
5536,1992
5537,1964
5538,1970
5539,1976
5540,1966
5541,1974
5542,1944
5543,1938
5544,1940
5545,1989
5546,1993
5547,1994
5548,1991
5549,1993
5550,1900
5551,2003
5552,1947
5553,1985
5554,1952
5555,1900
5556,1983
5557,1963
5558,1907
5559,1981
5560,1984
5561,1992
5562,1978
5563,1985
5564,1963
5565,1975
5566,1930
5567,1923
5568,1991
5569,1986
5570,1959
5571,1944
5572,1978
5573,1994
5574,1966
5575,1960
5576,1931
5577,1950
5578,1942
5579,1962
5580,1891
5581,1908
5582,1980
5583,1971
5584,1927
5585,1921
5586,1904
5587,1929
5588,1978
5589,1987
5590,1974
5591,1908
5592,1978
5593,1960
5594,1970
5595,1963
5596,1923
5597,1980
5598,1988
5599,1915
5600,1983
5601,1991
5602,1976
5603,1989
5604,1985
5605,1935
5606,1935
5607,1988
5608,1996
5609,1991
5610,1992
5611,1947
5612,1972
5613,1984
5614,1930
5615,1981
5616,1911
5617,1932
5618,1944
5619,1936
5620,1936
5621,1924
5622,1968
5623,1982
5624,1982
5625,1932
5626,1972
5627,1966
5628,1981
5629,1973
5630,1983
5631,1953
5632,1961
5633,1945
5634,1956
5635,1969
5636,1985
5637,1993
5638,1982
5639,1980
5640,1937
5641,1960
5642,1941
5643,1963
5644,1985
5645,1965
5646,1956
5647,1987
5648,1980
5649,1955
5650,1923
5651,1974
5652,1958
5653,1873
5654,1977
5655,1973
5656,1978
5657,1911
5658,1978
5659,1982
5660,1972
5661,1981
5662,1972
5663,1981
5664,1980
5665,1980
5666,1995
5667,1914
5668,1957
5669,1964
5670,1933
5671,1943
5672,1924
5673,1891
5674,1934
5675,1960
5676,1922
5677,1978
5678,1946
5679,1960
5680,1978
5681,1955
5682,1949
5683,1990
5684,1934
5685,1935
5686,1955
5687,1956
5688,1960
5689,1936
5690,1951
5691,1904
5692,1947
5693,1932
5694,1980
5695,1965
5696,1987
5697,1966
5698,1981
5699,1926
5700,1948
5701,1937
5702,1920
5703,1950
5704,1965
5705,1971
5706,1901
5707,1967
5708,1975
5709,1976
5710,1944
5711,1975
5712,1885
5713,1968
5714,1948
5715,1942
5716,1985
5717,1950
5718,1969
5719,1927
5720,1979
5721,1955
5722,1986
5723,1916
5724,1980
5725,1970
5726,1923
5727,1959
5728,1958
5729,1980
5730,1978
5731,1951
5732,1952
5733,1983
5734,1923
5735,1956
5736,1960
5737,1969
5738,1955
5739,1977
5740,1939
5741,1943
5742,1955
5743,1945
5744,1889
5745,1966
5746,1956
5747,1905
5748,1987
5749,1964
5750,1984
5751,1983
5752,1943
5753,1975
5754,1964
5755,1910
5756,1924
5757,1939
5758,1970
5759,1978
5760,1978
5761,1985
5762,1986
5763,1985
5764,1988
5765,1931
5766,1978
5767,1959
5768,1918
5769,1973
5770,1976
5771,1961
5772,1940
5773,1982
5774,1956
5775,1982
5776,1989
5777,1948
5778,1987
5779,1987
5780,1985
5781,1980
5782,1935
5783,1963
5784,1975
5785,1974
5786,1976
5787,1966
5788,1931
5789,1936
5790,1991
5791,1990
5792,1926
5793,1908
5794,1979
5795,1979
5796,1956
5797,1990
5798,1987
5799,1929
5800,1926
5801,1976
5802,1956
5803,1982
5804,1982
5805,1960
5806,1986
5807,1944
5808,1931
5809,1976
5810,1988
5811,1944
5812,1968
5813,1977
5814,1961
5815,1966
5816,1886
5817,1931
5818,1982
5819,1970
5820,1955
5821,1977
5822,1967
5823,1980
5824,1989
5825,1982
5826,1989
5827,1986
5828,1966
5829,1989
5830,1989
5831,1983
5832,1977
5833,1959
5834,1869
5835,1988
5836,1927
5837,1969
5838,1967
5839,1985
5840,1986
5841,1986
5842,1940
5843,1983
5844,1981
5845,1975
5846,1982
5847,1966
5848,1982
5849,1979
5850,1936
5851,1982
5852,1981
5853,1988
5854,1988
5855,1987
5856,1981
5857,1981
5858,1988
5859,1987
5860,1988
5861,1917
5862,1953
5863,1973
5864,1961
5865,1982
5866,1989
5867,1888
5868,1981
5869,1992
5870,1988
5871,1921
5872,1982
5873,1981
5874,1908
5875,1964
5876,1976
5877,1980
5878,1942
5879,1980
5880,1949
5881,1990
5882,1953
5883,1987
5884,1961
5885,1942
5886,1956
5887,1976
5888,1941
5889,1979
5890,1951
5891,1984
5892,1968
5893,1983
5894,2000
5895,1958
5896,1920
5897,1980
5898,1991
5899,1947
5900,1991
5901,1981
5902,1973
5903,1986
5904,1988
5905,1964
5906,1982
5907,1974
5908,1955
5909,1974
5910,1972
5911,1951
5912,1982
5913,1985
5914,1989
5915,1991
5916,1988
5917,1988
5918,1980
5919,1929
5920,1952
5921,1976
5922,1888
5923,1992
5924,1898
5925,1972
5926,1972
5927,1945
5928,1977
5929,1990
5930,1923
5931,1991
5932,1956
5933,1983
5934,1991
5935,1986
5936,1993
5937,1979
5938,1945
5939,1944
5940,1876
5941,1966
5942,1971
5943,1976
5944,1946
5945,1987
5946,1951
5947,1944
5948,1960
5949,1977
5950,1920
5951,1963
5952,1966
5953,1946
5954,1938
5955,1987
5956,1920
5957,1991
5958,1989
5959,1978
5960,1994
5961,1976
5962,1958
5963,1955
5964,1971
5965,1914
5966,1991
5967,1969
5968,1978
5969,1980
5970,1945
5971,1930
5972,1994
5973,1961
5974,1978
5975,1990
5976,1985
5977,1994
5978,1980
5979,1989
5980,1980
5981,1989
5982,1974
5983,1989
5984,1945
5985,1948
5986,1960
5987,1993
5988,1896
5989,1990
5990,1984
5991,1907
5992,1948
5993,1954
5994,1987
5995,1974
5996,1990
5997,1990
5998,1994
5999,1992
6000,1992
6001,1996
6002,1991
6003,1922
6004,1955
6005,1976
6006,1966
6007,1959
6008,1994
6009,1962
6010,1949
6011,1928
6012,1976
6013,1976
6014,1976
6015,1989
6016,1984
6017,1904
6018,1981
6019,1960
6020,1968
6021,1988
6022,1990
6023,1951
6024,1990
6025,1987
6026,1994
6027,1990
6028,1882
6029,1942
6030,1989
6031,1963
6032,1983
6033,1964
6034,1989
6035,1946
6036,1930
6037,1982
6038,1981
6039,1981
6040,1989
6041,1942
6042,1953
6043,1965
6044,1997
6045,1965
6046,1996
6047,1981
6048,1964
6049,1969
6050,1978
6051,1985
6052,1987
6053,1971
6054,1958
6055,1930
6056,1920
6057,1981
6058,1985
6059,1992
6060,1992
6061,1994
6062,1903
6063,1988
6064,1961
6065,1913
6066,1904
6067,1984
6068,1973
6069,1988
6070,1989
6071,1971
6072,1977
6073,1989
6074,1963
6075,1956
6076,1960
6077,1992
6078,1962
6079,1989
6080,1950
6081,1954
6082,1985
6083,1942
6084,1940
6085,1941
6086,1994
6087,1985
6088,1999
6089,1980
6090,1986
6091,1918
6092,1991
6093,1979
6094,1975
6095,1989
6096,1978
6097,1988
6098,1977
6099,1962
6100,1962
6101,1932
6102,1969
6103,1998
6104,1951
6105,1943
6106,1944
6107,1961
6108,1948
6109,1946
6110,1988
6111,1928
6112,1912
6113,1981
6114,1905
6115,1912
6116,1921
6117,1937
6118,1983
6119,1973
6120,1987
6121,1971
6122,1983
6123,1958
6124,1970
6125,1975
6126,1957
6127,1954
6128,1976
6129,1925
6130,1975
6131,1952
6132,1906
6133,1984
6134,1960
6135,1977
6136,1959
6137,1954
6138,1969
6139,1956
6140,1953
6141,1988
6142,1983
6143,1973
6144,1973
6145,1933
6146,1981
6147,1978
6148,1940
6149,1985
6150,1951
6151,1974
6152,1972
6153,1902
6154,1988
6155,1982
6156,1943
6157,1966
6158,1970
6159,1977
6160,1960
6161,1987
6162,1970
6163,1975
6164,1964
6165,1954
6166,1951
6167,1969
6168,1969
6169,1968
6170,1977
6171,1963
6172,1970
6173,1982
6174,1983
6175,1967
6176,1972
6177,1964
6178,1953
6179,1951
6180,1923
6181,1923
6182,1976
6183,1970
6184,1984
6185,1977
6186,1944
6187,1982
6188,1933
6189,1944
6190,1950
6191,1919
6192,1986
6193,1980
6194,1986
6195,1985
6196,1987
6197,1975
6198,1986
6199,1953
6200,1951
6201,1987
6202,1970
6203,1957
6204,1983
6205,1985
6206,1935
6207,1903
6208,1989
6209,1984
6210,1911
6211,1955
6212,1918
6213,1940
6214,1979
6215,1940
6216,1978
6217,1972
6218,1976
6219,1982
6220,1966
6221,1957
6222,1904
6223,1953
6224,1968
6225,1982
6226,1904
6227,1963
6228,1958
6229,1951
6230,1936
6231,1981
6232,1981
6233,1981
6234,1962
6235,1975
6236,1986
6237,1978
6238,1893
6239,1946
6240,1954
6241,1973
6242,1952
6243,1976
6244,1939
6245,1949
6246,1982
6247,1913
6248,1940
6249,1949
6250,1945
6251,1981
6252,1964
6253,1902
6254,1988
6255,1942
6256,1986
6257,1980
6258,1973
6259,1987
6260,1987
6261,1997
6262,1985
6263,1989
6264,1983
6265,1969
6266,1975
6267,1897
6268,1899
6269,1973
6270,1945
6271,1946
6272,1944
6273,1978
6274,1974
6275,1973
6276,1937
6277,1971
6278,1984
6279,1982
6280,1969
6281,1917
6282,1924
6283,1983
6284,1964
6285,1954
6286,1912
6287,1930
6288,1971
6289,1958
6290,1978
6291,1973
6292,1926
6293,1971
6294,1985
6295,1966
6296,1943
6297,1962
6298,1959
6299,1955
6300,1942
6301,1917
6302,1967
6303,1954
6304,1978
6305,1959
6306,1976
6307,1964
6308,1987
6309,1985
6310,1947
6311,1972
6312,1972
6313,1932
6314,1987
6315,1988
6316,1942
6317,1972
6318,1957
6319,1948
6320,1980
6321,1988
6322,1959
6323,1970
6324,1964
6325,1960
6326,1947
6327,1983
6328,1982
6329,1982
6330,1925
6331,1919
6332,1977
6333,1981
6334,1969
6335,1988
6336,1960
6337,1986
6338,1913
6339,1954
6340,1923
6341,1968
6342,1963
6343,1971
6344,1985
6345,1963
6346,1947
6347,1981
6348,1951
6349,1973
6350,1969
6351,1922
6352,1989
6353,1956
6354,1948
6355,1985
6356,1926
6357,1978
6358,1986
6359,1898
6360,1956
6361,1962
6362,1948
6363,1979
6364,1910
6365,1970
6366,1988
6367,1947
6368,1900
6369,1828
6370,1967
6371,1988
6372,1960
6373,1979
6374,1953
6375,1959
6376,1987
6377,1973
6378,1961
6379,1927
6380,1928
6381,1929
6382,1931
6383,1976
6384,1923
6385,1931
6386,1947
6387,1980
6388,1974
6389,1885
6390,1946
6391,1966
6392,1967
6393,1971
6394,1941
6395,1938
6396,1939
6397,1953
6398,1944
6399,1938
6400,1921
6401,1958
6402,1972
6403,1967
6404,1954
6405,1965
6406,1914
6407,1988
6408,1988
6409,1974
6410,1976
6411,1963
6412,1928
6413,1950
6414,1949
6415,1937
6416,1976
6417,1961
6418,1957
6419,1974
6420,1987
6421,1983
6422,1979
6423,1962
6424,1910
6425,1971
6426,1906
6427,1910
6428,1976
6429,1941
6430,1942
6431,1978
6432,1990
6433,1937
6434,1959
6435,1988
6436,1974
6437,1957
6438,1940
6439,1987
6440,1920
6441,1941
6442,1926
6443,1912
6444,1953
6445,1980
6446,1925
6447,1943
6448,1985
6449,1976
6450,1946
6451,1985
6452,1977
6453,1951
6454,1952
6455,1956
6456,1947
6457,1990
6458,1956
6459,1982
6460,1961
6461,1927
6462,1950
6463,1948
6464,1934
6465,1934
6466,1958
6467,1989
6468,1956
6469,1963
6470,1961
6471,1979
6472,1988
6473,1949
6474,1937
6475,1905
6476,1974
6477,1923
6478,1951
6479,1975
6480,1974
6481,1956
6482,1954
6483,1987
6484,1927
6485,1928
6486,1970
6487,1986
6488,1974
6489,1987
6490,1977
6491,1970
6492,1951
6493,1976
6494,1929
6495,1914
6496,1911
6497,1980
6498,1950
6499,1925
6500,1973
6501,1992
6502,1963
6503,1982
6504,1935
6505,1974
6506,1985
6507,1947
6508,1972
6509,1993
6510,1952
6511,1978
6512,1985
6513,1956
6514,1987
6515,1972
6516,1957
6517,1908
6518,1971
6519,1956
6520,1958
6521,1952
6522,1985
6523,1945
6524,1871
6525,1967
6526,1985
6527,1978
6528,1952
6529,1988
6530,1953
6531,1969
6532,1989
6533,1988
6534,1976
6535,1976
6536,1987
6537,1990
6538,1990
6539,1978
6540,1987
6541,1994
6542,1993
6543,1979
6544,1986
6545,1967
6546,1981
6547,1902
6548,1918
6549,1982
6550,1862
6551,1980
6552,1989
6553,1948
6554,1937
6555,1896
6556,1974
6557,1988
6558,1989
6559,1989
6560,1982
6561,1978
6562,1942
6563,1963
6564,1944
6565,1950
6566,1979
6567,1986
6568,1988
6569,1974
6570,1965
6571,1985
6572,1924
6573,1989
6574,1981
6575,1951
6576,1946
6577,1959
6578,1892
6579,1969
6580,1982
6581,1975
6582,1923
6583,1990
6584,1993
6585,1950
6586,1980
6587,1985
6588,1980
6589,1927
6590,1985
6591,1947
6592,1982
6593,1962
6594,1978
6595,1932
6596,1988
6597,1983
6598,1986
6599,1982
6600,1988
6601,1900
6602,1987
6603,1984
6604,1922
6605,1960
6606,1989
6607,1981
6608,1956
6609,1991
6610,1961
6611,1953
6612,1942
6613,1941
6614,1904
6615,1988
6616,1957
6617,1970
6618,1963
6619,1986
6620,1966
6621,1979
6622,1922
6623,1986
6624,1993
6625,1988
6626,1978
6627,1985
6628,1990
6629,1953
6630,1936
6631,1985
6632,1908
6633,1942
6634,1956
6635,1947
6636,1990
6637,1942
6638,1970
6639,1933
6640,1964
6641,1974
6642,1977
6643,1992
6644,1987
6645,1954
6646,1941
6647,1993
6648,1988
6649,1951
6650,1965
6651,1979
6652,1931
6653,1961
6654,1993
6655,1993
6656,1972
6657,1988
6658,1974
6659,1993
6660,1985
6661,1987
6662,1995
6663,1991
6664,1990
6665,1922
6666,1982
6667,1981
6668,1989
6669,1988
6670,1971
6671,1988
6672,1980
6673,1992
6674,1992
6675,1992
6676,1978
6677,1996
6678,1993
6679,1991
6680,1988
6681,1989
6682,1995
6683,1985
6684,1966
6685,1969
6686,1968
6687,1973
6688,1997
6689,1950
6690,1988
6691,1984
6692,1944
6693,1986
6694,1986
6695,1989
6696,1990
6697,1959
6698,1991
6699,1963
6700,1992
6701,2001
6702,1988
6703,1978
6704,1978
6705,1951
6706,1994
6707,1976
6708,1981
6709,1994
6710,1979
6711,1993
6712,1948
6713,1990
6714,1993
6715,1996
6716,1988
6717,1984
6718,1991
6719,1977
6720,1984
6721,1984
6722,1992
6723,1992
6724,1986
6725,1995
6726,1991
6727,1983
6728,1960
6729,1984
6730,1964
6731,1958
6732,1990
6733,1998
6734,1993
6735,1992
6736,1980
6737,1921
6738,1936
6739,1992
6740,1987
6741,1982
6742,1881
6743,1975
6744,1943
6745,1892
6746,1907
6747,1867
6748,1996
6749,1992
6750,1969
6751,1987
6752,1994
6753,1994
6754,1994
6755,1955
6756,1993
6757,1976
6758,1984
6759,1928
6760,1976
6761,1968
6762,1995
6763,1962
6764,1971
6765,1947
6766,1982
6767,1942
6768,1995
6769,1921
6770,1980
6771,1982
6772,1923
6773,1954
6774,1978
6775,1955
6776,1979
6777,1938
6778,1974
6779,1982
6780,1966
6781,1943
6782,1957
6783,1976
6784,1964
6785,1952
6786,1952
6787,1953
6788,1990
6789,1980
6790,1952
6791,1961
6792,1905
6793,1965
6794,1938
6795,1913
6796,1967
6797,1923
6798,1930
6799,1967
6800,1966
6801,1958
6802,1865
6803,1947
6804,1943
6805,1970
6806,1945
6807,1956
6808,1952
6809,1965
6810,1949
6811,1949
6812,1926
6813,1961
6814,1934
6815,1966
6816,1979
6817,1980
6818,1953
6819,1982
6820,1922
6821,1946
6822,1951
6823,1925
6824,1953
6825,1976
6826,1987
6827,1946
6828,1981
6829,1952
6830,1964
6831,1982
6832,1986
6833,1942
6834,1967
6835,1925
6836,1952
6837,1950
6838,1931
6839,1959
6840,1981
6841,1958
6842,1968
6843,1957
6844,1956
6845,1936
6846,1957
6847,1965
6848,1986
6849,1946
6850,1957
6851,1935
6852,1961
6853,1967
6854,1967
6855,1939
6856,1976
6857,1978
6858,1975
6859,1985
6860,1959
6861,1941
6862,1972
6863,1971
6864,1949
6865,1933
6866,1941
6867,1981
6868,1983
6869,1976
6870,1942
6871,1987
6872,1985
6873,1986
6874,1987
6875,1968
6876,1927
6877,1967
6878,1959
6879,1959
6880,1956
6881,1953
6882,1978
6883,1948
6884,1967
6885,1978
6886,1950
6887,1978
6888,1976
6889,1966
6890,1936
6891,1944
6892,1962
6893,1953
6894,1942
6895,1925
6896,1926
6897,1987
6898,1980
6899,1928
6900,1957
6901,1985
6902,1963
6903,1991
6904,1955
6905,1967
6906,1987
6907,1932
6908,1977
6909,1929
6910,1973
6911,1975
6912,1978
6913,1918
6914,1939
6915,1911
6916,1956
6917,1967
6918,1967
6919,1921
6920,1955
6921,1963
6922,1910
6923,1950
6924,1931
6925,1983
6926,1948
6927,1959
6928,1984
6929,1935
6930,1961
6931,1963
6932,1981
6933,1965
6934,1976
6935,1962
6936,1955
6937,1988
6938,1985
6939,1980
6940,1963
6941,1979
6942,1975
6943,1934
6944,1989
6945,1960
6946,1985
6947,1984
6948,1968
6949,1983
6950,1969
6951,1990
6952,1934
6953,1907
6954,1981
6955,1982
6956,1968
6957,1909
6958,1929
6959,1983
6960,1956
6961,1909
6962,1977
6963,1950
6964,1912
6965,1947
6966,1983
6967,1975
6968,1978
6969,1986
6970,1887
6971,1955
6972,1962
6973,1985
6974,1983
6975,1943
6976,1967
6977,1933
6978,1989
6979,1977
6980,1996
6981,1938
6982,1972
6983,1975
6984,1981
6985,1966
6986,1915
6987,1926
6988,1925
6989,1975
6990,1949
6991,1931
6992,1978
6993,1937
6994,1984
6995,1943
6996,1885
6997,1969
6998,1986
6999,1987
7000,1982
7001,1980
7002,1934
7003,1984
7004,1979
7005,1912
7006,1917
7007,1958
7008,1930
7009,1970
7010,1982
7011,1969
7012,1940
7013,1949
7014,1950
7015,1970
7016,1984
7017,1985
7018,1969
7019,1988
7020,1988
7021,1990
7022,1986
7023,1964
7024,1986
7025,1933
7026,1971
7027,1847
7028,1970
7029,1874
7030,1988
7031,1992
7032,1990
7033,1990
7034,1987
7035,1964
7036,1986
7037,1989
7038,1979
7039,1934
7040,1923
7041,1989
7042,1981
7043,1991
7044,1993
7045,1964
7046,1906
7047,1966
7048,1989
7049,1977
7050,1989
7051,1965
7052,1971
7053,1893
7054,1943
7055,1950
7056,1944
7057,1964
7058,1989
7059,1982
7060,1953
7061,1952
7062,1929
7063,1970
7064,1949
7065,1985
7066,1918
7067,1966
7068,1984
7069,1987
7070,1898
7071,1938
7072,1984
7073,1988
7074,1967
7075,1940
7076,1968
7077,1983
7078,1943
7079,1933
7080,1987
7081,1940
7082,1979
7083,1986
7084,1989
7085,1957
7086,1989
7087,1983
7088,1975
7089,1930
7090,1990
7091,1991
7092,1987
7093,1978
7094,1984
7095,1983
7096,1967
7097,1924
7098,1989
7099,1908
7100,1992
7101,1990
7102,1960
7103,1945
7104,1946
7105,1972
7106,1940
7107,1970
7108,1975
7109,1908
7110,1962
7111,1972
7112,1984
7113,1988
7114,1896
7115,1973
7116,1947
7117,1951
7118,1945
7119,1965
7120,1988
7121,1972
7122,1980
7123,1958
7124,1953
7125,1981
7126,1977
7127,1980
7128,1935
7129,1971
7130,1960
7131,1965
7132,1984
7133,1964
7134,1947
7135,1925
7136,1960
7137,1928
7138,1950
7139,1977
7140,1950
7141,1984
7142,1940
7143,1939
7144,1954
7145,1941
7146,1983
7147,1989
7148,1988
7149,1986
7150,1986
7151,1984
7152,1991
7153,1949
7154,1962
7155,1936
7156,1947
7157,1950
7158,1992
7159,1995
7160,1948
7161,1986
7162,1994
7163,1984
7164,1976
7165,1973
7166,1976
7167,1989
7168,1980
7169,1972
7170,1969
7171,1941
7172,1992
7173,1984
7174,1941
7175,1988
7176,1970
7177,1986
7178,1943
7179,1971
7180,1911
7181,1961
7182,1990
7183,1939
7184,1978
7185,1988
7186,1960
7187,1938
7188,1993
7189,1982
7190,1963
7191,1975
7192,1974
7193,1907
7194,1990
7195,1924
7196,1972
7197,1971
7198,1926
7199,1992
7200,1985
7201,1991
7202,1983
7203,1959
7204,1993
7205,1946
7206,1986
7207,1977
7208,1988
7209,1920
7210,1987
7211,1979
7212,1985
7213,1983
7214,1880
7215,1966
7216,1989
7217,1984
7218,1973
7219,1911
7220,1953
7221,1947
7222,1992
7223,1992
7224,1991
7225,1987
7226,1990
7227,1962
7228,1914
7229,1989
7230,1955
7231,1988
7232,1976
7233,1991
7234,1987
7235,1973
7236,1963
7237,1917
7238,1979
7239,1974
7240,1982
7241,1943
7242,1980
7243,1971
7244,1961
7245,1946
7246,1985
7247,1949
7248,1960
7249,1936
7250,1951
7251,1959
7252,1938
7253,1959
7254,1933
7255,1968
7256,1993
7257,1949
7258,1986
7259,1982
7260,1949
7261,1946
7262,1941
7263,1967
7264,1941
7265,1949
7266,1982
7267,1972
7268,1988
7269,1965
7270,1936
7271,1965
7272,1984
7273,1948
7274,1990
7275,1976
7276,1960
7277,1993
7278,1970
7279,1973
7280,1961
7281,1958
7282,1956
7283,1977
7284,1989
7285,1952
7286,1940
7287,1930
7288,1996
7289,1943
7290,1977
7291,1986
7292,1951
7293,1985
7294,1901
7295,1995
7296,1978
7297,1971
7298,1994
7299,1965
7300,1928
7301,1985
7302,1987
7303,1938
7304,1976
7305,1985
7306,1990
7307,1971
7308,1991
7309,1974
7310,1985
7311,1990
7312,1989
7313,1949
7314,1952
7315,1989
7316,1927
7317,1990
7318,1968
7319,1991
7320,1942
7321,1960
7322,1945
7323,1983
7324,1959
7325,1959
7326,1903
7327,1963
7328,1930
7329,1964
7330,1958
7331,1937
7332,1964
7333,1962
7334,1933
7335,1970
7336,1975
7337,1912
7338,1947
7339,1927
7340,1958
7341,1991
7342,1983
7343,1917
7344,1989
7345,1984
7346,1986
7347,1980
7348,1991
7349,1950
7350,1937
7351,1957
7352,1956
7353,1995
7354,1980
7355,1970
7356,1995
7357,1995
7358,1909
7359,1955
7360,1994
7361,1653
7362,1978
7363,1931
7364,1981
7365,1917
7366,1950
7367,1962
7368,1961
7369,1983
7370,1966
7371,1966
7372,1976
7373,1989
7374,1981
7375,1975
7376,1974
7377,1961
7378,1966
7379,1919
7380,1980
7381,1991
7382,1990
7383,1961
7384,1954
7385,1939
7386,1965
7387,1967
7388,1863
7389,1920
7390,1962
7391,1963
7392,1908
7393,1957
7394,1980
7395,1963
7396,1994
7397,1983
7398,1980
7399,1987
7400,1980
7401,1968
7402,1948
7403,1984
7404,1987
7405,1960
7406,1945
7407,1968
7408,1995
7409,1931
7410,1972
7411,1958
7412,1995
7413,1983
7414,1927
7415,1951
7416,1968
7417,1965
7418,1961
7419,1840
7420,1913
7421,1935
7422,1938
7423,1960
7424,1982
7425,1956
7426,1989
7427,1985
7428,1976
7429,1959
7430,1927
7431,1970
7432,1984
7433,1972
7434,1965
7435,1973
7436,1942
7437,1957
7438,1984
7439,1987
7440,1983
7441,1974
7442,1981
7443,1947
7444,1962
7445,1966
7446,1977
7447,1986
7448,1977
7449,1978
7450,1981
7451,1950
7452,1935
7453,1944
7454,1959
7455,1977
7456,1983
7457,1979
7458,1983
7459,1973
7460,1987
7461,1947
7462,1981
7463,1966
7464,1983
7465,1979
7466,1950
7467,1948
7468,1957
7469,1965
7470,1977
7471,1949
7472,1881
7473,1948
7474,1980
7475,1974
7476,1933
7477,1927
7478,1975
7479,1976
7480,1952
7481,1975
7482,1985
7483,1962
7484,1946
7485,1982
7486,1952
7487,1982
7488,1949
7489,1957
7490,1980
7491,1944
7492,1982
7493,1929
7494,1976
7495,1966
7496,1970
7497,1968
7498,1972
7499,1928
7500,1967
7501,1977
7502,1967
7503,1946
7504,1941
7505,1977
7506,1988
7507,1985
7508,1942
7509,1939
7510,1942
7511,1984
7512,1976
7513,1941
7514,1947
7515,1959
7516,1957
7517,1989
7518,1941
7519,1967
7520,1977
7521,1954
7522,1948
7523,1953
7524,1980
7525,1952
7526,1982
7527,1981
7528,1958
7529,1927
7530,1908
7531,1968
7532,1982
7533,1980
7534,1931
7535,1977
7536,1981
7537,1928
7538,1985
7539,1944
7540,1985
7541,1942
7542,1944
7543,1965
7544,1952
7545,1943
7546,1980
7547,1910
7548,1989
7549,1978
7550,1889
7551,1987
7552,1957
7553,1982
7554,1989
7555,1961
7556,1975
7557,1967
7558,1965
7559,1975
7560,1984
7561,1951
7562,1986
7563,1877
7564,1970
7565,1904
7566,1945
7567,1983
7568,1893
7569,1971
7570,1926
7571,1933
7572,1968
7573,1929
7574,1910
7575,1989
7576,1938
7577,1925
7578,1969
7579,1933
7580,1988
7581,1945
7582,1982
7583,1987
7584,1985
7585,1978
7586,1971
7587,1986
7588,1954
7589,1986
7590,1952
7591,1981
7592,1923
7593,1961
7594,1866
7595,1962
7596,1910
7597,1965
7598,1932
7599,1977
7600,1948
7601,1975
7602,1946
7603,1989
7604,1941
7605,1985
7606,1957
7607,1985
7608,1890
7609,1979
7610,1955
7611,1930
7612,1978
7613,1922
7614,1921
7615,1977
7616,1986
7617,1948
7618,1927
7619,1963
7620,1913
7621,1984
7622,1979
7623,1950
7624,1920
7625,1928
7626,1977
7627,1985
7628,1987
7629,1983
7630,1980
7631,1984
7632,1945
7633,1971
7634,1944
7635,1974
7636,1977
7637,1952
7638,1964
